fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,6,0,1,1.5254932264915912,1.4700707634698995,1,0.7838628395376298,-170.91249409986042,0.3702503837600183,4.964194811334879,13.407669590836871,0.8682762285036212,0.9999999999999865,1.0000001733927213,0.9999999999999962,0.1054545454545454,0.0581818181818181,1.8125,0.2781818181818182,0.09,3.0909090909090917,0.1581818181818181,0.0463636363636363,3.411764705882353,0.1772739726895351,0.1777924584763053,0.2107933875310906,0.3030003567291033,0.1967501238117411,0.1967501238117411,0.2187870966062531,0.3242084094013472,-3.661783341928331,-3.659475668955801,-3.5125953609679628,-3.102201216853243,-3.347479945243436,-3.347479945243436,-3.255642614581694,-2.81630768177418,0.7693607735698333,0.9059059059059056,0.5305480525369575,0.0250250250250249,0.5,0.9752193972845536,0.930399909052209,0.9695446041841324,0.1463010587832769,-0.2500071570878031,0.6642416752,12.0,1.4337856704,0.6297544587,1.44738464,-0.2561873657,0.8400875178,-0.1477545414,0.6799945907,2.0949222963,-9.3521356724,5.1549376167,13.6411087654
1,6,1,1,2.4207775498867283,6.834001419437268,3,0.5292428357559482,-174.22947765531543,0.5219063553197214,3.782659649514537,7.24777464569725,0.7480205173041063,0.999999999999972,1.0000004031165186,0.9999999999999916,0.1145454545454545,0.0872727272727272,1.3125,0.2881818181818181,0.0872727272727272,3.3020833333333326,0.2754545454545454,0.0636363636363636,4.328571428571429,0.1683528015230458,0.1840860109445042,0.2026603156612844,0.2669057752049891,0.1607207024658071,0.1780987394371223,0.2190613051974504,0.2852320032934488,-2.841013568937673,-2.787266906252871,-2.7238146973948405,-2.504343961918829,-2.6487908303382093,-2.5939452204034272,-2.4646661247652286,-2.255829401556745,0.8486610745532799,0.7457457457457454,0.5555776222398878,0.065065065065065,0.5294117647058824,0.9548447555264548,0.9210627613574494,0.9644438062950448,0.1492806590343827,-0.3345730338781834,0.4487308348,12.0,1.3237154497,0.5826898837,0.7273271061,-0.0291370954,0.455349951,0.0178565715,0.3417049512,0.5290047193,9.0417215568,5.3112533392,14.4964738898
1,6,2,1,1.7680828276087124,2.5866260808773154,1,0.7037418568928656,-168.89646248112652,2.022399126222913,5.270189092945937,2.605909498580868,0.8819650686713646,0.9999999999999843,1.0000001909600835,0.9999999999999932,0.1054545454545454,0.0772727272727272,1.364705882352941,0.27,0.0881818181818181,3.061855670103093,0.2227272727272727,0.0654545454545454,3.4027777777777777,0.1491699436206457,0.2187012864330826,0.2635695501557558,0.3536257261278027,0.157963909814208,0.2326099853797368,0.2810796544178961,0.3780083074365497,-4.026055063719699,-3.697038695858304,-3.4847259090607983,-3.0585877859738133,-3.689542309648683,-3.3624662409881543,-3.150087108151343,-2.725375661103187,0.7329787992229089,1.0460460460460457,1.1092898648952227,0.105105105105105,0.4509803921568627,0.9562295711469906,0.9254119308636756,0.9432497734560658,0.1345832544532147,-0.2807233793077986,0.8083982162,12.0,1.4725292642,0.6435192126,1.3487288268,-0.0989741399,0.8101191578,-0.1117736712,0.633645184,1.8190694483,-19.0432030861,5.6133003469,14.4092764564
1,6,3,1,2.5876784564339825,9.14338837685838,2,0.4203414006721636,-172.20655450243453,0.5954409354128806,3.675138672281773,6.172129683582169,0.7075897186127398,0.999999999999985,1.0000003785031946,0.9999999999999932,0.1145454545454545,0.0772727272727272,1.4823529411764709,0.2763636363636363,0.0963636363636363,2.867924528301887,0.2727272727272727,0.1399999999999999,1.948051948051948,0.1537998671372788,0.1949634752271453,0.2486805352153807,0.3178443967257576,0.1620592334345041,0.2155493301212094,0.2667626298337456,0.3234047902094863,-3.5877666444229845,-3.413238876896762,-3.185486281999067,-2.892241474193445,-3.3752777031658607,-3.159816255423169,-2.953525887986125,-2.725367730985372,0.8050308014505813,1.0060060060060056,1.333905690039059,0.225225225225225,0.5980392156862745,0.9762078891202436,0.9366788713981998,0.9592193241119942,0.1516430621521753,-0.387473917274123,0.6446971623,12.0,1.3841407287,0.6127831154,1.1232959264,0.1637495576,0.6331657236,0.0491627617,0.5277347379,1.2617937383,-10.7470955971,6.0996177847,15.6552576421
1,6,4,1,1.979232356432072,4.473764866861588,2,0.6268248409470177,-168.8859678493796,1.0505338277566936,4.4359028965055165,4.222522663528054,0.8543611857093059,0.999999999999978,1.000000179622193,0.9999999999999925,0.1054545454545454,0.069090909090909,1.526315789473684,0.2772727272727272,0.0863636363636363,3.210526315789473,0.2827272727272727,0.0863636363636363,3.273684210526316,0.2269966856509351,0.2876171645161004,0.2867494492910184,0.3503111695687205,0.2515506048210927,0.296067919581536,0.3146570792223009,0.3732379952533401,-3.42683358248208,-3.1580943818795246,-3.161941086826509,-2.880162944915978,-3.1027107582416398,-2.9181634096500355,-2.8411017058453507,-2.5982534390581105,0.7461360078606167,1.0060060060060056,1.2451178085219232,0.2852852852852852,0.4607843137254901,0.9677127391395922,0.9250362286892936,0.9218212522535928,0.1624074936828518,-0.366225518051107,0.8505706891,12.0,1.4525368331,0.641984079,1.8200912954,0.0370901778,1.2393809819,-0.0180435289,0.8550955988,3.3127323235,-20.2363473283,4.9177510225,13.4939110818
1,6,5,1,2.2304096460608056,5.549728635854407,3,0.6558082885776135,-170.6577977135962,0.5469062887670941,4.109366489310191,7.513840256936977,0.8411225811490798,0.9999999999999872,1.000000211310038,0.999999999999992,0.1054545454545454,0.1081818181818181,0.9747899159663864,0.3081818181818181,0.1063636363636363,2.8974358974358965,0.2636363636363636,0.0845454545454545,3.118279569892473,0.2399943716860399,0.2275323746370063,0.2665763106810373,0.3741092893466027,0.2612349768315813,0.2612349768315813,0.2769227537717194,0.4008806151031358,-3.1583585922543467,-3.2101469659059747,-3.047891916356325,-2.60101666377097,-2.825951777092306,-2.825951777092306,-2.765942302181764,-2.291774024680328,0.7819459525392244,0.9059059059059056,0.5305480525369575,0.1451451451451451,0.4803921568627451,1.0184892975653956,0.9339594805775814,0.964414027680362,0.1504157483470489,-0.2978910911378518,0.6452169927,12.0,1.4446695483,0.6355874247,1.1171755839,0.0420064174,0.8569806198,0.0404458441,0.5248593448,1.2480812853,-11.8554364553,5.8531532506,16.003447618
1,6,6,1,3.239818586592683,11.942658594287916,3,0.6685285189090671,-170.60070666598466,0.41004171411614,4.835511419790354,11.792730479174484,0.8685398832466348,0.9999999999999818,1.0000002179793874,0.999999999999995,0.1054545454545454,0.0781818181818182,1.348837209302325,0.2872727272727272,0.0754545454545454,3.8072289156626495,0.279090909090909,0.0954545454545454,2.923809523809524,0.1987292874655473,0.2154606516301335,0.2761729557996433,0.3755284021921888,0.2177543546177679,0.2485588497759913,0.2926280888178222,0.406695363866562,-2.931835459420133,-2.870615691899808,-2.6484704376145825,-2.284930604867162,-2.595828163823604,-2.4936055735463367,-2.3473648465594046,-1.968840470118232,0.7975493707990153,0.9259259259259256,0.4213321743847289,0.105105105105105,0.5,1.0164631439356249,0.9632753467634032,0.9909164277890646,0.1154952996606874,-0.3220201222120935,0.6521786418,12.0,1.3840231574,0.6117954566,0.9134660559,-0.3999048155,0.5114268881,-0.226820265,0.4291547386,0.8344202353,-9.091003249,5.8005417419,15.5093846479
1,6,7,1,2.190296843413192,5.529275988642995,2,0.6598089805832192,-174.54733239259537,0.4257921472737725,5.156435101866474,12.110216533775173,0.8277007869537412,0.9999999999999848,1.0000002491886213,0.9999999999999956,0.1054545454545454,0.0481818181818181,2.188679245283019,0.2945454545454545,0.0481818181818181,6.113207547169811,0.2763636363636363,0.1336363636363636,2.068027210884354,0.1659603403351293,0.2130302855088772,0.2387896623846908,0.291899891688611,0.1532505077145095,0.2218140052642473,0.2450307019399144,0.3005602134162937,-3.0573504845765838,-2.8848055485914337,-2.790379051648465,-2.5956921642604485,-2.951975868214264,-2.712946743247333,-2.6320076591963537,-2.438418198150972,0.7563434105130669,0.9459459459459456,0.5555776222398878,-0.095095095095095,0.4901960784313725,0.9900462020105292,0.946460859506909,0.9848270730538852,0.1349412631277536,-0.3492916705814121,0.5708244042,12.0,1.4013393129,0.6171324692,1.1596494065,-0.3117175795,0.6995183985,-0.1789614069,0.5448139366,1.3447867459,-3.3608005978,5.4253246338,14.6229337154
1,6,8,1,2.49227585236297,6.931898552449201,2,0.6462181399317248,-166.15581586830157,0.2275754999737118,3.647635190979782,16.028242018148415,0.8930142422554739,0.9999999999999886,1.000000157779463,0.9999999999999952,0.1054545454545454,0.0781818181818181,1.3488372093023255,0.2981818181818181,0.1345454545454545,2.216216216216216,0.2154545454545454,0.1127272727272727,1.9112903225806452,0.1293870193551386,0.2167796096554987,0.2790630287212856,0.3879559982191348,0.1356061197960913,0.2411445528137683,0.31069451981158,0.4065158299655786,-4.186482568460328,-3.7662412396048186,-3.466741399813904,-2.94311203893192,-3.871046756954642,-3.3984101288809008,-3.086941965629131,-2.6578218845946844,0.7759297882953707,1.0260260260260257,0.8610934477105054,0.2852852852852852,0.4509803921568627,0.9827708059964224,0.9308401835069384,0.9380343215195316,0.1455247508832486,-0.3046094517228698,0.8457222451,12.0,1.3996739563,0.6162279936,0.752823407,0.238840136,0.3663520251,0.1158875519,0.3536833474,0.5667430821,-18.9814252794,5.3337012163,14.1872725793
1,6,9,1,2.112018278911827,7.164113141613832,2,0.4490076202840878,-179.20955735908325,0.3629955228997489,5.016222427604162,13.818965004120804,0.7755601389264908,0.9999999999999828,1.000000365781352,0.999999999999992,0.1054545454545454,0.0672727272727272,1.567567567567567,0.2954545454545454,0.1154545454545454,2.559055118110237,0.2927272727272727,0.1109090909090909,2.639344262295082,0.1999659816296623,0.2115368176893975,0.2671833005471479,0.3671385540210845,0.1731991047701865,0.2218011355339588,0.2684448272460201,0.3826423825139952,-3.9341844565558457,-3.877284621885948,-3.603641848086269,-3.112109743777389,-3.912831407837582,-3.6828225223194826,-3.46208146729472,-2.921642065827211,0.789455038724457,1.0060060060060056,0.6995920165435374,0.4254254254254251,0.5196078431372549,0.9627311393822748,0.9140516581415382,0.9514576260044328,0.1565565274371504,-0.3303724618338111,0.8024553372,12.0,1.4664660314,0.6383257222,0.646676467,0.0011190891,0.3335936132,-0.013485028,0.3038145406,0.418190453,-25.6673661054,7.3770231504,18.9379021622
